Cohort_Position,Holdout_Position,True_Family,Predicted_Family,Prediction_Correct,Confidence,ATTACK_Candidate_Count,ATTACK_Candidate_IDs,Highest_Evidence_Level,High_Evidence_Feature_Count,Medium_Evidence_Feature_Count,Total_Positive_SHAP,ATTACK_Positive_SHAP,ATTACK_Normalized_SHAP_Support,Direct_Detection_Claim,Causal_Claim,ATTACK_Ground_Truth,Analyst_Validation_Required
1716,6735,TIBS,TIBS,True,0.989890456199646,1,T1620,MEDIUM_CANDIDATE,0,2,6.925468772649765,1.097489058971405,0.1584714472045035,False,False,False,True
1717,6756,TIBS,TIBS,True,0.27096208930015564,2,T1055; T1620,HIGH_CANDIDATE,1,2,2.7233740463852882,0.8106734156608582,0.2976724466978226,False,False,False,True
1718,6662,TIBS,TIBS,True,0.6723547577857971,1,T1620,MEDIUM_CANDIDATE,0,1,4.001263611018658,0.7514186501502991,0.18779533747315386,False,False,False,True
1719,6837,TIBS,180solutions,False,0.2388792186975479,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,4,1.4913833737373352,0.45672573149204254,0.3062430086956848,False,False,False,True
1720,6728,TIBS,TIBS,True,0.9870880842208862,1,T1620,MEDIUM_CANDIDATE,0,2,6.873004779219627,1.0781444013118744,0.15686652867922038,False,False,False,True
1721,6691,TIBS,TIBS,True,0.9889318943023682,1,T1620,MEDIUM_CANDIDATE,0,2,6.768878653645515,1.0632938146591187,0.15708566648427955,False,False,False,True
1722,6679,TIBS,TIBS,True,0.8553308844566345,2,T1055; T1620,HIGH_CANDIDATE,1,3,4.719238594174385,0.9744066298007965,0.20647539011984742,False,False,False,True
1723,6753,TIBS,TIBS,True,0.9832592010498047,1,T1620,MEDIUM_CANDIDATE,0,2,6.901768408715725,1.062956154346466,0.1540121446271855,False,False,False,True
1724,6720,TIBS,Scar,False,0.1523200422525406,2,T1014; T1620,MEDIUM_CANDIDATE,0,3,1.4065462499856949,0.30562369897961617,0.21728663311478344,False,False,False,True
1725,6778,TIBS,TIBS,True,0.9292548298835754,1,T1620,MEDIUM_CANDIDATE,0,3,5.310252234339714,0.4318709149956703,0.08132775919812214,False,False,False,True
1726,6750,TIBS,TIBS,True,0.9730690121650696,2,T1055; T1620,HIGH_CANDIDATE,2,1,5.8995542004704475,0.8895343393087387,0.15077992490310618,False,False,False,True
1727,6643,TIBS,TIBS,True,0.9716001152992249,1,T1620,MEDIUM_CANDIDATE,0,4,5.805117651820183,1.337987408041954,0.230484115618644,False,False,False,True
1728,6819,TIBS,180solutions,False,0.28483399748802185,1,T1055,HIGH_CANDIDATE,2,0,2.1810028702020645,0.09308541938662529,0.042680099443427676,False,False,False,True
1729,6825,TIBS,Shade,False,0.3162577748298645,2,T1055; T1620,HIGH_CANDIDATE,1,1,2.2553955279290676,0.11816447600722313,0.0523919084453108,False,False,False,True
1730,6808,TIBS,TIBS,True,0.6109107136726379,2,T1055; T1620,HIGH_CANDIDATE,1,2,3.7569405287504196,0.98238755017519,0.26148605298842403,False,False,False,True
1731,6814,TIBS,TIBS,True,0.8114273548126221,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,3,5.1741480976343155,0.6078821942210197,0.1174844984624524,False,False,False,True
1732,6732,TIBS,TIBS,True,0.9884948134422302,1,T1620,MEDIUM_CANDIDATE,0,2,6.739053562283516,1.0632211565971375,0.1577701003220498,False,False,False,True
1733,6818,TIBS,180solutions,False,0.27444973587989807,2,T1055; T1620,HIGH_CANDIDATE,1,2,2.0045599080622196,0.2161363624036312,0.107822351197559,False,False,False,True
1734,6677,TIBS,TIBS,True,0.9343510270118713,1,T1620,MEDIUM_CANDIDATE,0,1,5.796675719320774,0.5994730591773987,0.10341669746667181,False,False,False,True
1735,6836,TIBS,Transponder,False,0.18321971595287323,2,T1014; T1620,MEDIUM_CANDIDATE,0,7,1.8072369247674942,1.095473662018776,0.6061594066642433,False,False,False,True
1736,6678,TIBS,TIBS,True,0.8977265357971191,1,T1620,MEDIUM_CANDIDATE,0,4,5.287455931305885,1.5936380624771118,0.30139978151714225,False,False,False,True
1737,6845,TIBS,Gator,False,0.2785766124725342,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,2.0284368582069874,0.5217637941241264,0.25722456778138675,False,False,False,True
1738,6665,TIBS,TIBS,True,0.7831674218177795,2,T1055; T1620,HIGH_CANDIDATE,1,4,4.420128360390663,1.4510500058531761,0.32828232294252385,False,False,False,True
1739,6717,TIBS,TIBS,True,0.9881131052970886,1,T1620,MEDIUM_CANDIDATE,0,2,6.734213501214981,1.0367920696735382,0.15395889504935967,False,False,False,True
1740,6698,TIBS,Shade,False,0.2511032223701477,1,T1014,MEDIUM_CANDIDATE,0,1,2.061336003243923,0.07911796867847443,0.038381888519856314,False,False,False,True
1741,6840,TIBS,TIBS,True,0.2814124822616577,1,T1620,MEDIUM_CANDIDATE,0,3,3.0506890192627907,1.230100303888321,0.4032204843303166,False,False,False,True
1742,6671,TIBS,TIBS,True,0.9865764379501343,1,T1620,MEDIUM_CANDIDATE,0,2,6.857851646840572,1.0806016325950623,0.15757145068789843,False,False,False,True
1743,6664,TIBS,Pysa,False,0.7327635884284973,2,T1055; T1620,HIGH_CANDIDATE,2,3,3.348922111093998,1.6634416282176971,0.496709559982659,False,False,False,True
1744,6687,TIBS,TIBS,True,0.9893022179603577,1,T1620,MEDIUM_CANDIDATE,0,2,6.794492498040199,1.0657232999801636,0.15685105256758475,False,False,False,True
1745,6789,TIBS,TIBS,True,0.35281509160995483,2,T1014; T1620,MEDIUM_CANDIDATE,0,4,3.264103315770626,1.097186028957367,0.33613704065562977,False,False,False,True
1746,6707,TIBS,TIBS,True,0.6533870697021484,1,T1620,MEDIUM_CANDIDATE,0,4,4.08266818523407,1.7952777221798897,0.43973147969088794,False,False,False,True
1747,6655,TIBS,TIBS,True,0.6787977814674377,2,T1055; T1620,HIGH_CANDIDATE,1,3,4.635000124573708,0.8551457449793816,0.1844974588987808,False,False,False,True
1748,6800,TIBS,Gator,False,0.12968485057353973,2,T1014; T1620,MEDIUM_CANDIDATE,0,3,1.38622485101223,0.29591960459947586,0.2134715766950748,False,False,False,True
1749,6721,TIBS,TIBS,True,0.9759440422058105,1,T1620,MEDIUM_CANDIDATE,0,4,5.974463060498238,1.3377641141414642,0.22391369744780076,False,False,False,True
1750,7220,Transponder,Gator,False,0.2652078866958618,2,T1014; T1620,MEDIUM_CANDIDATE,0,6,1.9979771003127098,0.720980815589428,0.36085539492749186,False,False,False,True
1751,7061,Transponder,Transponder,True,0.29483869671821594,1,T1620,MEDIUM_CANDIDATE,0,2,1.6221595592796803,0.23127330094575882,0.14257124067897223,False,False,False,True
1752,7016,Transponder,CWS,False,0.19240930676460266,1,T1620,MEDIUM_CANDIDATE,0,3,1.317591667175293,0.23953567445278168,0.18179810970291582,False,False,False,True
1753,6943,Transponder,Transponder,True,0.7927747368812561,2,T1055; T1620,HIGH_CANDIDATE,1,3,4.649743005633354,1.1220710277557373,0.24131893448655167,False,False,False,True
1754,7178,Transponder,Gator,False,0.280292272567749,2,T1014; T1620,MEDIUM_CANDIDATE,0,2,1.713442962616682,0.1329718716442585,0.07760507618017859,False,False,False,True
1755,7140,Transponder,Transponder,True,0.5017252564430237,2,T1055; T1620,HIGH_CANDIDATE,2,3,2.7800012715160847,1.1108851060271263,0.3995987762341205,False,False,False,True
1756,7113,Transponder,TIBS,False,0.6304161548614502,2,T1055; T1620,HIGH_CANDIDATE,1,1,3.8611758574843407,0.5688087642192841,0.1473149074825818,False,False,False,True
1757,6969,Transponder,Transponder,True,0.3451252281665802,2,T1055; T1620,HIGH_CANDIDATE,2,2,2.2599416822195053,0.6079497784376144,0.2690112683972192,False,False,False,True
1758,6994,Transponder,Maze,False,0.3082035183906555,1,T1620,MEDIUM_CANDIDATE,0,4,3.2190363630652428,1.3944798707962036,0.43319792432178267,False,False,False,True
1759,6903,Transponder,Transponder,True,0.3898122310638428,2,T1055; T1620,HIGH_CANDIDATE,2,1,2.426816865801811,0.6207766458392143,0.2557987191316606,False,False,False,True
1760,6891,Transponder,Gator,False,0.7250039577484131,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,3.619042679667473,1.5393484383821487,0.4253468595522582,False,False,False,True
1761,7179,Transponder,Transponder,True,0.3060328960418701,1,T1620,MEDIUM_CANDIDATE,0,2,1.9057744070887566,0.2316405437886715,0.12154667568577723,False,False,False,True
1762,6907,Transponder,Transponder,True,0.41383686661720276,2,T1055; T1620,HIGH_CANDIDATE,2,2,2.5454899072647095,0.8400271087884903,0.33000606539082794,False,False,False,True
1763,7009,Transponder,Gator,False,0.21762225031852722,2,T1014; T1620,MEDIUM_CANDIDATE,0,3,1.8382252007722855,0.22202710062265396,0.12078340593381849,False,False,False,True
1764,7127,Transponder,Transponder,True,0.28336822986602783,1,T1014,MEDIUM_CANDIDATE,0,3,2.180847678333521,0.42420683056116104,0.1945146535338569,False,False,False,True
1765,7069,Transponder,Transponder,True,0.6748992800712585,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,5,2.6362737864255905,0.9847544617950916,0.3735402851045595,False,False,False,True
1766,6862,Transponder,Gator,False,0.46243128180503845,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,3.1507985442876816,1.6385750249028206,0.5200507115485107,False,False,False,True
1767,7037,Transponder,CWS,False,0.21381600201129913,1,T1620,MEDIUM_CANDIDATE,0,2,1.775619424879551,0.1769702136516571,0.09966674793708222,False,False,False,True
1768,7053,Transponder,CWS,False,0.21243315935134888,1,T1620,MEDIUM_CANDIDATE,0,2,1.6665966399013996,0.09777083992958069,0.058664968828549345,False,False,False,True
1769,7091,Transponder,Transponder,True,0.49172544479370117,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.6995621137320995,1.088976576924324,0.4033900799633138,False,False,False,True
1770,7093,Transponder,Transponder,True,0.5481494665145874,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,2.411908086389303,0.7705328911542892,0.3194702549000528,False,False,False,True
1771,7094,Transponder,Transponder,True,0.5382698774337769,1,T1620,MEDIUM_CANDIDATE,0,3,3.026458963751793,0.8105867430567741,0.2678333830939901,False,False,False,True
1772,7191,Transponder,Transponder,True,0.7856608033180237,2,T1055; T1620,HIGH_CANDIDATE,2,3,3.383376147598028,1.1375725083053112,0.3362240728430127,False,False,False,True
1773,7104,Transponder,Maze,False,0.1976892501115799,1,T1620,MEDIUM_CANDIDATE,0,3,1.9821385070681572,0.5848818272352219,0.29507616402666975,False,False,False,True
1774,7133,Transponder,Transponder,True,0.4371654689311981,2,T1014; T1620,MEDIUM_CANDIDATE,0,6,2.1193641498684883,0.532819576561451,0.25140539278939567,False,False,False,True
1775,7182,Transponder,Transponder,True,0.1590672731399536,0,,CONTEXT_ONLY,0,0,1.7989962100982666,0.0,0.0,False,False,False,True
1776,6866,Transponder,Transponder,True,0.6460909843444824,2,T1014; T1620,MEDIUM_CANDIDATE,0,6,2.93535515666008,0.7523617148399353,0.25631028433915,False,False,False,True
1777,6976,Transponder,180solutions,False,0.2730743885040283,2,T1055; T1620,HIGH_CANDIDATE,1,3,1.5099842306226492,0.42247771099209785,0.2797894854954129,False,False,False,True
1778,7056,Transponder,Transponder,True,0.4731297194957733,2,T1055; T1620,HIGH_CANDIDATE,1,4,2.963585536926985,0.8189652189612389,0.2763426966276952,False,False,False,True
1779,6879,Transponder,CWS,False,0.3731161653995514,2,T1055; T1620,HIGH_CANDIDATE,1,1,2.468157257884741,0.33467313274741173,0.13559635703044026,False,False,False,True
1780,7031,Transponder,Transponder,True,0.46015480160713196,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,4,2.5434240624308586,0.975979670882225,0.3837266798323201,False,False,False,True
1781,7018,Transponder,Transponder,True,0.3221145570278168,2,T1014; T1620,MEDIUM_CANDIDATE,0,4,1.9196490496397018,0.5517299026250839,0.28741185933368285,False,False,False,True
1782,7138,Transponder,CWS,False,0.44788306951522827,2,T1055; T1620,HIGH_CANDIDATE,1,1,2.333098277449608,0.32972104102373123,0.14132325423692008,False,False,False,True
1783,6936,Transponder,TIBS,False,0.7710751891136169,1,T1620,MEDIUM_CANDIDATE,0,1,5.153475791215897,0.5513274669647217,0.10698167398097799,False,False,False,True
1784,7160,Transponder,Transponder,True,0.537447452545166,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,4,2.650919944047928,0.6137121692299843,0.23150912972982957,False,False,False,True
1785,7218,Transponder,CWS,False,0.16420075297355652,2,T1014; T1620,MEDIUM_CANDIDATE,0,4,1.2484373301267624,0.33533601462841034,0.2686046039606661,False,False,False,True
1786,6968,Transponder,CWS,False,0.680256724357605,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,2,2.8130925819277763,0.5979166328907013,0.21254779765582996,False,False,False,True
1787,7063,Transponder,Transponder,True,0.28173741698265076,1,T1620,MEDIUM_CANDIDATE,0,1,2.140946676954627,0.04763532429933548,0.02224965470279436,False,False,False,True
1788,7173,Transponder,Transponder,True,0.29096341133117676,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,2.328683577477932,1.030372329056263,0.4424698739758375,False,False,False,True
1789,6989,Transponder,Transponder,True,0.20084534585475922,1,T1620,MEDIUM_CANDIDATE,0,2,1.4425928518176079,0.19754333049058914,0.13693630204925294,False,False,False,True
1790,6925,Transponder,Gator,False,0.28459063172340393,1,T1620,MEDIUM_CANDIDATE,0,2,1.9527443386614323,0.08195649832487106,0.041969907018678455,False,False,False,True
1791,6938,Transponder,Transponder,True,0.9944446682929993,1,T1620,MEDIUM_CANDIDATE,0,3,5.061350002884865,0.7569895088672638,0.1495627665416925,False,False,False,True
1792,7163,Transponder,Transponder,True,0.5210617780685425,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,2.7543741017580032,1.111332267522812,0.4034790578423949,False,False,False,True
1793,6962,Transponder,CWS,False,0.43656495213508606,2,T1055; T1620,HIGH_CANDIDATE,1,1,2.4680055975914,0.3176958039402962,0.1287257226038486,False,False,False,True
1794,7088,Transponder,Transponder,True,0.4134875237941742,2,T1055; T1620,HIGH_CANDIDATE,2,1,2.4369138069450855,0.6707614958286285,0.2752503982360767,False,False,False,True
1795,6854,Transponder,Transponder,True,0.25821661949157715,1,T1620,MEDIUM_CANDIDATE,0,2,3.123030573129654,0.31416531652212143,0.10059629874429626,False,False,False,True
1796,7234,Transponder,Transponder,True,0.38386717438697815,1,T1620,MEDIUM_CANDIDATE,0,3,2.5907006077468395,0.7400390580296516,0.2856520957368639,False,False,False,True
1797,7081,Transponder,Transponder,True,0.45889174938201904,2,T1055; T1620,HIGH_CANDIDATE,2,3,2.8079727590084076,0.8743122220039368,0.31136777206937244,False,False,False,True
1798,6869,Transponder,Gator,False,0.5281325578689575,2,T1014; T1620,MEDIUM_CANDIDATE,0,4,3.3079720214009285,1.4624796509742737,0.4421076241010384,False,False,False,True
1799,7023,Transponder,Transponder,True,0.3472912311553955,1,T1620,MEDIUM_CANDIDATE,0,3,2.130269981920719,0.589021697640419,0.27650096121118806,False,False,False,True
1800,7054,Transponder,CWS,False,0.31190168857574463,2,T1014; T1620,MEDIUM_CANDIDATE,0,2,1.643706701695919,0.13143602013587952,0.07996318321283745,False,False,False,True
1801,6859,Transponder,CWS,False,0.3654061257839203,1,T1620,MEDIUM_CANDIDATE,0,1,2.5651241466403008,0.14680200815200806,0.057229981770778454,False,False,False,True
1802,6900,Transponder,Transponder,True,0.5481494665145874,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,2.411908086389303,0.7705328911542892,0.3194702549000528,False,False,False,True
1803,6982,Transponder,Gator,False,0.6719997525215149,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,3.5245222114026546,1.6497818678617477,0.46808667073350174,False,False,False,True
1804,7107,Transponder,CWS,False,0.3888671100139618,1,T1055,HIGH_CANDIDATE,1,0,2.54573655128479,0.2832929193973541,0.11128131827088746,False,False,False,True
1805,7197,Transponder,180solutions,False,0.20266012847423553,2,T1055; T1620,HIGH_CANDIDATE,1,3,1.7688482627272606,0.37026092410087585,0.20932316915075408,False,False,False,True
1806,7212,Transponder,Gator,False,0.26558321714401245,2,T1014; T1620,MEDIUM_CANDIDATE,0,3,1.9396646432578564,0.2552565261721611,0.1315982775988703,False,False,False,True
1807,7090,Transponder,Transponder,True,0.5147757530212402,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,3,2.9013170823454857,0.8829976916313171,0.304343739953264,False,False,False,True
1808,7167,Transponder,Transponder,True,0.17162658274173737,2,T1014; T1620,MEDIUM_CANDIDATE,0,4,1.3225982338190079,0.35527579486370087,0.26861958966771077,False,False,False,True
1809,7084,Transponder,Transponder,True,0.7133998274803162,2,T1055; T1620,HIGH_CANDIDATE,2,2,3.5319538712501526,1.1169077530503273,0.3162294281762497,False,False,False,True
1810,7124,Transponder,Gator,False,0.7995957136154175,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,3.7600667253136635,1.7322322502732277,0.4606918910803971,False,False,False,True
1811,7157,Transponder,CWS,False,0.4603358805179596,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,2,2.84774237126112,0.4218869134783745,0.14814785134216418,False,False,False,True
1812,6941,Transponder,Transponder,True,0.30933672189712524,1,T1620,MEDIUM_CANDIDATE,0,2,2.4420602694153786,0.49579285085201263,0.2030223647881974,False,False,False,True
1813,7230,Transponder,Transponder,True,0.5818991661071777,2,T1055; T1620,HIGH_CANDIDATE,2,2,2.910352624952793,0.8295904472470284,0.2850480866594248,False,False,False,True
1814,6959,Transponder,Scar,False,0.18647779524326324,1,T1620,MEDIUM_CANDIDATE,0,1,1.6499074529856443,0.22910019755363464,0.13885639290801363,False,False,False,True
1815,7239,Transponder,Ako,False,0.4326070547103882,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,2,2.781988725066185,1.366430252790451,0.4911703057883324,False,False,False,True
1816,6867,Transponder,Transponder,True,0.6017746329307556,2,T1055; T1620,HIGH_CANDIDATE,1,1,2.8460135608911514,0.2940409183502197,0.10331676643808711,False,False,False,True
1817,6927,Transponder,Transponder,True,0.2273322194814682,1,T1620,MEDIUM_CANDIDATE,0,3,1.6908130198717117,0.23444361612200737,0.13865732837791578,False,False,False,True
1818,6884,Transponder,CWS,False,0.31896093487739563,2,T1055; T1620,HIGH_CANDIDATE,1,1,2.2362481504678726,0.40503406524658203,0.1811221465568747,False,False,False,True
1819,6940,Transponder,CWS,False,0.36629754304885864,1,T1620,MEDIUM_CANDIDATE,0,2,2.1164524629712105,0.2230304628610611,0.1053793868575516,False,False,False,True
1820,7119,Transponder,Pysa,False,0.43842974305152893,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.872324176132679,1.5900578275322914,0.5535788198089668,False,False,False,True
1821,7101,Transponder,Refroso,False,0.6214606761932373,1,T1620,MEDIUM_CANDIDATE,0,3,3.720515325665474,0.7568805515766144,0.20343433243114895,False,False,False,True
1822,7187,Transponder,CWS,False,0.18750189244747162,2,T1014; T1620,MEDIUM_CANDIDATE,0,4,1.160339392721653,0.30624230206012726,0.2639247654445443,False,False,False,True
1823,6967,Transponder,Transponder,True,0.5266043543815613,1,T1620,MEDIUM_CANDIDATE,0,3,2.9901782535016537,0.7970421761274338,0.26655339867917777,False,False,False,True
1824,6950,Transponder,TIBS,False,0.6289531588554382,2,T1055; T1620,HIGH_CANDIDATE,1,3,3.998465672135353,1.1650942340493202,0.2913853286696118,False,False,False,True
1825,6978,Transponder,Transponder,True,0.3526771068572998,1,T1014,MEDIUM_CANDIDATE,0,1,2.322669092565775,0.04807083681225777,0.020696377700172314,False,False,False,True
1826,6939,Transponder,Scar,False,0.2915765345096588,2,T1055; T1620,HIGH_CANDIDATE,1,2,2.4469595216214657,0.5484480559825897,0.22413450289490824,False,False,False,True
1827,6887,Transponder,CWS,False,0.26307082176208496,2,T1014; T1620,MEDIUM_CANDIDATE,0,4,1.9944100864231586,0.4499649479985237,0.22561305273255303,False,False,False,True
1828,7189,Transponder,Transponder,True,0.513765811920166,2,T1055; T1620,HIGH_CANDIDATE,2,2,2.906340539455414,0.8189738690853119,0.2817886816659035,False,False,False,True
1829,6877,Transponder,Transponder,True,0.7572374939918518,1,T1620,MEDIUM_CANDIDATE,0,3,3.1777218356728554,0.8683936968445778,0.2732755545485632,False,False,False,True
1830,6915,Transponder,Transponder,True,0.2782786786556244,2,T1055; T1620,HIGH_CANDIDATE,2,1,2.263454671949148,0.6254343688488007,0.27631848633850264,False,False,False,True
1831,6929,Transponder,Transponder,True,0.4068431556224823,2,T1014; T1620,MEDIUM_CANDIDATE,0,6,2.0424893125891685,0.8989856913685799,0.4401421764253824,False,False,False,True
1832,6908,Transponder,CWS,False,0.3143249452114105,2,T1055; T1620,HIGH_CANDIDATE,1,1,2.4609132185578346,0.3821774274110794,0.15529902660892947,False,False,False,True
1833,7099,Transponder,Transponder,True,0.7611403465270996,1,T1014,MEDIUM_CANDIDATE,0,5,3.6700748279690742,1.313957691192627,0.35801931916460067,False,False,False,True
1834,6902,Transponder,Transponder,True,0.27423807978630066,0,,CONTEXT_ONLY,0,0,2.1886742934584618,0.0,0.0,False,False,False,True
1835,6909,Transponder,Gator,False,0.7817245721817017,2,T1014; T1620,MEDIUM_CANDIDATE,0,6,3.7674524262547493,1.7991637662053108,0.47755447518520416,False,False,False,True
1836,6996,Transponder,Transponder,True,0.5142363905906677,1,T1620,MEDIUM_CANDIDATE,0,3,2.9876599349081516,0.807409942150116,0.27024827448273087,False,False,False,True
1837,7060,Transponder,Gator,False,0.24870683252811432,1,T1620,MEDIUM_CANDIDATE,0,5,2.4807400293648243,0.7341587841510773,0.29594345858927157,False,False,False,True
1838,7115,Transponder,Transponder,True,0.5014325380325317,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.7684973031282425,1.1267451047897339,0.40698797268705184,False,False,False,True
1839,7221,Transponder,Transponder,True,0.42053624987602234,2,T1055; T1620,HIGH_CANDIDATE,1,4,2.939578503370285,0.9559123739600182,0.32518688405975404,False,False,False,True
1840,7206,Transponder,Transponder,True,0.3901784121990204,1,T1620,MEDIUM_CANDIDATE,0,1,2.476241186261177,0.12442490458488464,0.05024749013756254,False,False,False,True
1841,7169,Transponder,Scar,False,0.23918847739696503,2,T1055; T1620,HIGH_CANDIDATE,2,4,1.5303928405046463,0.3985287733376026,0.2604094601005765,False,False,False,True
1842,6872,Transponder,Transponder,True,0.5907492637634277,2,T1055; T1620,HIGH_CANDIDATE,1,2,2.8900242373347282,0.36476021260023117,0.12621354793087292,False,False,False,True
1843,7204,Transponder,Gator,False,0.737042248249054,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,3.44502355158329,1.6927068494260311,0.49134841143483154,False,False,False,True
1844,7223,Transponder,180solutions,False,0.27208399772644043,2,T1055; T1620,HIGH_CANDIDATE,1,3,1.571557778865099,0.3602647930383682,0.2292405649243985,False,False,False,True
1845,7000,Transponder,Gator,False,0.6897197365760803,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,3.2660136222839355,1.6421724632382393,0.5028063728925484,False,False,False,True
1846,6984,Transponder,Gator,False,0.7503892779350281,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,3.688488330692053,1.7144218236207962,0.4648033746928319,False,False,False,True
1847,7106,Transponder,CWS,False,0.45799165964126587,1,T1055,HIGH_CANDIDATE,1,0,2.6623633578419685,0.31083691120147705,0.11675224957025854,False,False,False,True
1848,6960,Transponder,Transponder,True,0.4327629506587982,1,T1620,MEDIUM_CANDIDATE,0,3,2.771433684974909,0.7734332457184792,0.2790733366313549,False,False,False,True
1849,6977,Transponder,Transponder,True,0.269111305475235,1,T1620,MEDIUM_CANDIDATE,0,3,1.4972215220332146,0.32514043152332306,0.21716254190748274,False,False,False,True
1850,7161,Transponder,Transponder,True,0.24877192080020905,1,T1620,MEDIUM_CANDIDATE,0,3,2.25027996301651,0.6817889325320721,0.3029796041991731,False,False,False,True
1851,7125,Transponder,Transponder,True,0.5151830911636353,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,3,3.033655695617199,1.1553439274430275,0.38084214009921524,False,False,False,True
1852,7120,Transponder,Transponder,True,0.6423988938331604,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,4,3.1074385941028595,1.2337248623371124,0.3970230866921758,False,False,False,True
1853,7042,Transponder,Transponder,True,0.4320859909057617,1,T1620,MEDIUM_CANDIDATE,0,3,2.7465911023318768,0.7549590654671192,0.27487129949054057,False,False,False,True
1854,7174,Transponder,Transponder,True,0.29058870673179626,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,2.338159702718258,1.0370453670620918,0.4435305962447566,False,False,False,True
1855,6958,Transponder,Transponder,True,0.17915655672550201,1,T1620,MEDIUM_CANDIDATE,0,2,2.1346476674079895,0.2348901405930519,0.1100369602812575,False,False,False,True
1856,7205,Transponder,Transponder,True,0.5082681775093079,1,T1620,MEDIUM_CANDIDATE,0,3,3.1159074753522873,0.8086817264556885,0.2595332925809224,False,False,False,True
1857,7238,Transponder,Gator,False,0.68365478515625,2,T1014; T1620,MEDIUM_CANDIDATE,0,6,3.352234471589327,1.8009562082588673,0.5372405252443504,False,False,False,True
1858,7020,Transponder,Transponder,True,0.46449366211891174,2,T1014; T1620,MEDIUM_CANDIDATE,0,6,2.612410753965378,1.1430639550089836,0.43755138937241284,False,False,False,True
1859,7131,Transponder,Reconyc,False,0.38420435786247253,2,T1055; T1620,HIGH_CANDIDATE,1,3,2.618716537952423,0.5939199104905128,0.2267980905466383,False,False,False,True
1860,7114,Transponder,Transponder,True,0.36029958724975586,2,T1055; T1620,HIGH_CANDIDATE,2,2,2.496688436716795,0.699375681579113,0.28012132843407916,False,False,False,True
1861,7210,Transponder,Transponder,True,0.442242830991745,2,T1055; T1620,HIGH_CANDIDATE,1,3,2.3342632055282593,0.4097132682800293,0.17552145246932788,False,False,False,True
1862,6873,Transponder,Transponder,True,0.636229395866394,2,T1014; T1620,MEDIUM_CANDIDATE,0,6,3.0443394407629967,1.0313874334096909,0.3387885790919544,False,False,False,True
1863,6901,Transponder,Scar,False,0.32215553522109985,2,T1014; T1620,MEDIUM_CANDIDATE,0,6,2.0697896257042885,0.8818838335573673,0.4260741394224006,False,False,False,True
1864,7019,Transponder,Transponder,True,0.4271194040775299,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,2.2829510159790516,0.766724206507206,0.3358478570677495,False,False,False,True
1865,7083,Transponder,Pysa,False,0.45833438634872437,2,T1055; T1620,HIGH_CANDIDATE,2,3,2.956387661397457,1.6488932222127914,0.5577391773558461,False,False,False,True
1866,6878,Transponder,Transponder,True,0.7526255249977112,1,T1620,MEDIUM_CANDIDATE,0,3,3.1777218356728554,0.8683936968445778,0.2732755545485632,False,False,False,True
1867,6892,Transponder,Gator,False,0.6799836158752441,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,3.3546280786395073,1.659528162330389,0.49469810763744104,False,False,False,True
1868,7165,Transponder,Transponder,True,0.2826913893222809,0,,CONTEXT_ONLY,0,0,2.1733584329485893,0.0,0.0,False,False,False,True
1869,6951,Transponder,Transponder,True,0.6864171624183655,2,T1055; T1620,HIGH_CANDIDATE,2,2,3.4563704803586006,1.1416591331362724,0.3303057758489549,False,False,False,True
1870,7086,Transponder,Transponder,True,0.639787495136261,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,3,3.126227106899023,0.9471574015915394,0.30297139945505963,False,False,False,True
1871,7208,Transponder,Transponder,True,0.2169140726327896,1,T1620,MEDIUM_CANDIDATE,0,2,2.0063867829740047,0.59153201431036,0.2948245170522657,False,False,False,True
1872,6997,Transponder,Transponder,True,0.43193039298057556,2,T1055; T1620,HIGH_CANDIDATE,1,1,2.364564012736082,0.2685233913362026,0.11356148105522806,False,False,False,True
